WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,PSW,PSL
35,Prague,Prague Open,2021-07-17,WTA250,Outdoor,Hard,Semifinals,Krejcikova B.,Wang Xin.,13,147,2.0,0.0,Completed,1.18,5.68
35,Prague,Prague Open,2021-07-17,WTA250,Outdoor,Hard,Semifinals,Martincova T.,Minnen G.,78,122,2.0,0.0,Completed,1.59,2.53
35,Prague,Prague Open,2021-07-18,WTA250,Outdoor,Hard,The Final,Krejcikova B.,Martincova T.,13,78,2.0,0.0,Completed,1.23,4.72
33,Budapest,Budapest Open,2021-07-18,WTA250,Outdoor,Clay,The Final,Putintseva Y.,Kalinina A.,42,95,2.0,0.0,Completed,2.42,1.64
34,Lausanne,Ladies Open Lausanne,2021-07-18,WTA250,Outdoor,Clay,The Final,Zidansek T.,Burel C.,50,125,2.0,1.0,Completed,1.62,2.45
37,Palermo,Internazionali Femminili di Palermo,2021-07-19,WTA250,Outdoor,Clay,1st Round,Vikhlyantseva N.,Kung L.,175,157,2.0,0.0,Completed,1.42,3.09
37,Palermo,Internazionali Femminili di Palermo,2021-07-19,WTA250,Outdoor,Clay,1st Round,Teichmann J.,Bassols Ribera M.,56,291,2.0,1.0,Completed,1.24,4.55
37,Palermo,Internazionali Femminili di Palermo,2021-07-19,WTA250,Outdoor,Clay,1st Round,Min G.,Arruabarrena L.,181,178,2.0,0.0,Completed,2.39,1.64
37,Palermo,Internazionali Femminili di Palermo,2021-07-19,WTA250,Outdoor,Clay,1st Round,Dodin O.,Dulgheru A.,116,372,2.0,0.0,Completed,1.81,2.11
37,Palermo,Internazionali Femminili di Palermo,2021-07-19,WTA250,Outdoor,Clay,1st Round,Cristian J.,Brancaccio N.,153,452,2.0,1.0,Completed,1.74,2.21
37,Palermo,Internazionali Femminili di Palermo,2021-07-19,WTA250,Outdoor,Clay,1st Round,Diatchenko V.,Grabher J.,145,201,2.0,0.0,Completed,2.2,1.74
37,Palermo,Internazionali Femminili di Palermo,2021-07-19,WTA250,Outdoor,Clay,1st Round,Zheng Q.,Samsonova L.,169,55,2.0,0.0,Completed,2.42,1.62
36,Gdynia,Poland Open,2021-07-19,WTA250,Outdoor,Clay,1st Round,Kucova K.,Radwanska U.,150,218,2.0,0.0,Completed,1.34,3.56
36,Gdynia,Poland Open,2021-07-19,WTA250,Outdoor,Clay,1st Round,Falkowska W.,Bondarenko K.,482,214,2.0,0.0,Completed,1.88,2.0
36,Gdynia,Poland Open,2021-07-19,WTA250,Outdoor,Clay,1st Round,Bara I.,Di Sarra F.,119,287,2.0,1.0,Completed,1.3,3.88
36,Gdynia,Poland Open,2021-07-19,WTA250,Outdoor,Clay,1st Round,Bondar A.,Olyanovskaya V.,229,678,2.0,0.0,Completed,,
36,Gdynia,Poland Open,2021-07-19,WTA250,Outdoor,Clay,1st Round,Schmiedlova A.,Blinkova A.,126,82,2.0,0.0,Completed,1.61,2.44
36,Gdynia,Poland Open,2021-07-19,WTA250,Outdoor,Clay,1st Round,Kozlova K.,Volynets K.,154,183,2.0,0.0,Completed,1.67,2.33
37,Palermo,Internazionali Femminili di Palermo,2021-07-19,WTA250,Outdoor,Clay,1st Round,Inglis M.,Gatto-Monticone G.,138,184,2.0,0.0,Completed,2.26,1.7
37,Palermo,Internazionali Femminili di Palermo,2021-07-20,WTA250,Outdoor,Clay,1st Round,Ruse E.G.,Minella M.,133,242,2.0,0.0,Completed,1.22,4.75
37,Palermo,Internazionali Femminili di Palermo,2021-07-20,WTA250,Outdoor,Clay,1st Round,Collins D.,Gerlach K.,49,225,2.0,0.0,Completed,1.14,6.58
37,Palermo,Internazionali Femminili di Palermo,2021-07-20,WTA250,Outdoor,Clay,1st Round,Di Lorenzo F.,Savinykh V.,161,196,2.0,0.0,Completed,1.51,2.73
37,Palermo,Internazionali Femminili di Palermo,2021-07-20,WTA250,Outdoor,Clay,1st Round,Danilovic O.,Rakhimova K.,164,132,2.0,1.0,Completed,1.83,2.08
37,Palermo,Internazionali Femminili di Palermo,2021-07-20,WTA250,Outdoor,Clay,1st Round,Zhang S.,Bucsa C.,60,160,2.0,0.0,Completed,1.92,1.97
37,Palermo,Internazionali Femminili di Palermo,2021-07-20,WTA250,Outdoor,Clay,1st Round,Sharma A.,Stefanini L.,128,280,2.0,1.0,Completed,1.45,2.93
37,Palermo,Internazionali Femminili di Palermo,2021-07-20,WTA250,Outdoor,Clay,1st Round,Zavatska K.,Cabrera L.,144,146,2.0,0.0,Completed,1.23,4.56
37,Palermo,Internazionali Femminili di Palermo,2021-07-20,WTA250,Outdoor,Clay,1st Round,Bronzetti L.,Tomova V.,241,109,2.0,0.0,Completed,1.49,2.78
36,Gdynia,Poland Open,2021-07-20,WTA250,Outdoor,Clay,1st Round,Lepchenko V.,Melnikova M.,155,182,2.0,1.0,Completed,1.36,3.43
36,Gdynia,Poland Open,2021-07-20,WTA250,Outdoor,Clay,1st Round,Sasnovich A.,Baszak W.,86,1202,2.0,1.0,Completed,1.03,17.94
36,Gdynia,Poland Open,2021-07-20,WTA250,Outdoor,Clay,1st Round,Gorgodze E.,Zakharova A.,215,249,2.0,1.0,Completed,1.27,4.14
36,Gdynia,Poland Open,2021-07-20,WTA250,Outdoor,Clay,1st Round,Begu I.,Bonaventure Y.,71,127,2.0,0.0,Completed,1.28,4.0
36,Gdynia,Poland Open,2021-07-20,WTA250,Outdoor,Clay,1st Round,Korpatsch T.,Govortsova O.,137,124,2.0,1.0,Completed,2.1,1.81
36,Gdynia,Poland Open,2021-07-20,WTA250,Outdoor,Clay,1st Round,Kawa K.,Mrdeza T.,143,220,2.0,1.0,Completed,2.51,1.59
36,Gdynia,Poland Open,2021-07-20,WTA250,Outdoor,Clay,1st Round,Parrizas Diaz N.,Frech M.,117,142,2.0,1.0,Completed,1.81,2.1
36,Gdynia,Poland Open,2021-07-20,WTA250,Outdoor,Clay,1st Round,Anshba A.,Tan H.,321,134,2.0,0.0,Completed,4.89,1.21
36,Gdynia,Poland Open,2021-07-21,WTA250,Outdoor,Clay,1st Round,Kuzmova V.,Gracheva V.,156,89,2.0,1.0,Completed,2.86,1.47
36,Gdynia,Poland Open,2021-07-21,WTA250,Outdoor,Clay,2nd Round,Bondar A.,Schmiedlova A.,229,126,2.0,1.0,Completed,2.81,1.5
36,Gdynia,Poland Open,2021-07-21,WTA250,Outdoor,Clay,2nd Round,Korpatsch T.,Falkowska W.,137,482,2.0,0.0,Completed,1.72,2.26
37,Palermo,Internazionali Femminili di Palermo,2021-07-21,WTA250,Outdoor,Clay,2nd Round,Ruse E.G.,Teichmann J.,133,56,,,Walkover,1.93,1.98
37,Palermo,Internazionali Femminili di Palermo,2021-07-21,WTA250,Outdoor,Clay,2nd Round,Dodin O.,Diatchenko V.,116,145,2.0,0.0,Completed,1.56,2.59
37,Palermo,Internazionali Femminili di Palermo,2021-07-21,WTA250,Outdoor,Clay,2nd Round,Bronzetti L.,Min G.,241,181,2.0,0.0,Completed,1.48,2.86
37,Palermo,Internazionali Femminili di Palermo,2021-07-21,WTA250,Outdoor,Clay,2nd Round,Cristian J.,Zheng Q.,153,169,2.0,0.0,Completed,4.93,1.22
36,Gdynia,Poland Open,2021-07-21,WTA250,Outdoor,Clay,1st Round,Zanevska M.,Loeb J.,193,231,2.0,0.0,Completed,1.14,6.49
37,Palermo,Internazionali Femminili di Palermo,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Danilovic O.,Zavatska K.,164,144,2.0,0.0,Completed,1.48,2.87
37,Palermo,Internazionali Femminili di Palermo,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Zhang S.,Di Lorenzo F.,60,161,2.0,0.0,Completed,1.28,4.12
37,Palermo,Internazionali Femminili di Palermo,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Collins D.,Inglis M.,49,138,2.0,0.0,Completed,1.13,6.99
37,Palermo,Internazionali Femminili di Palermo,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Sharma A.,Vikhlyantseva N.,128,175,2.0,0.0,Completed,1.71,2.28
36,Gdynia,Poland Open,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Gorgodze E.,Lepchenko V.,215,155,2.0,0.0,Completed,2.45,1.62
36,Gdynia,Poland Open,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Zanevska M.,Kuzmova V.,193,156,2.0,0.0,Completed,1.35,3.54
36,Gdynia,Poland Open,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Kawa K.,Begu I.,143,71,2.0,0.0,Completed,5.5,1.19
36,Gdynia,Poland Open,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Kucova K.,Bara I.,150,119,2.0,1.0,Completed,1.99,1.92
36,Gdynia,Poland Open,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Parrizas Diaz N.,Anshba A.,117,321,2.0,0.0,Completed,1.16,6.1
36,Gdynia,Poland Open,2021-07-22,WTA250,Outdoor,Clay,2nd Round,Kozlova K.,Sasnovich A.,154,86,2.0,1.0,Completed,1.77,2.18
37,Palermo,Internazionali Femminili di Palermo,2021-07-23,WTA250,Outdoor,Clay,Quarterfinals,Dodin O.,Cristian J.,116,153,2.0,1.0,Completed,1.81,2.12
36,Gdynia,Poland Open,2021-07-23,WTA250,Outdoor,Clay,Quarterfinals,Zanevska M.,Parrizas Diaz N.,193,117,2.0,0.0,Completed,1.66,2.37
36,Gdynia,Poland Open,2021-07-23,WTA250,Outdoor,Clay,Quarterfinals,Kucova K.,Gorgodze E.,150,215,2.0,1.0,Completed,1.76,2.19
36,Gdynia,Poland Open,2021-07-23,WTA250,Outdoor,Clay,Quarterfinals,Korpatsch T.,Bondar A.,137,229,2.0,0.0,Completed,2.2,1.75
37,Palermo,Internazionali Femminili di Palermo,2021-07-23,WTA250,Outdoor,Clay,Quarterfinals,Collins D.,Sharma A.,49,128,2.0,0.0,Completed,1.33,3.68
37,Palermo,Internazionali Femminili di Palermo,2021-07-23,WTA250,Outdoor,Clay,Quarterfinals,Ruse E.G.,Bronzetti L.,133,241,2.0,0.0,Completed,1.51,2.76
37,Palermo,Internazionali Femminili di Palermo,2021-07-23,WTA250,Outdoor,Clay,Quarterfinals,Zhang S.,Danilovic O.,60,164,2.0,1.0,Completed,1.98,1.93
37,Palermo,Internazionali Femminili di Palermo,2021-07-24,WTA250,Outdoor,Clay,Semifinals,Collins D.,Zhang S.,49,60,2.0,0.0,Completed,1.31,3.81
37,Palermo,Internazionali Femminili di Palermo,2021-07-24,WTA250,Outdoor,Clay,Semifinals,Ruse E.G.,Dodin O.,133,116,2.0,1.0,Completed,1.34,3.56
36,Gdynia,Poland Open,2021-07-24,WTA250,Outdoor,Clay,Semifinals,Zanevska M.,Kozlova K.,193,154,2.0,1.0,Completed,1.6,2.48
36,Gdynia,Poland Open,2021-07-24,WTA250,Outdoor,Clay,Quarterfinals,Kozlova K.,Kawa K.,154,143,2.0,1.0,Completed,1.42,3.11
36,Gdynia,Poland Open,2021-07-24,WTA250,Outdoor,Clay,Semifinals,Kucova K.,Korpatsch T.,150,137,2.0,0.0,Completed,2.03,1.88
37,Palermo,Internazionali Femminili di Palermo,2021-07-25,WTA250,Outdoor,Clay,The Final,Collins D.,Ruse E.G.,49,133,2.0,0.0,Completed,1.42,3.11
36,Gdynia,Poland Open,2021-07-25,WTA250,Outdoor,Clay,The Final,Zanevska M.,Kucova K.,193,150,2.0,0.0,Completed,1.44,3.04
39,San Jose,Mubadala Silicon Valley Classic,2021-08-02,WTA500,Outdoor,Hard,1st Round,Martic P.,Sevastova A.,33,63,2.0,0.0,Completed,2.52,1.58
39,San Jose,Mubadala Silicon Valley Classic,2021-08-02,WTA500,Outdoor,Hard,1st Round,Linette M.,Pattinama Kerkhove L.,45,157,2.0,0.0,Completed,1.33,3.6
39,San Jose,Mubadala Silicon Valley Classic,2021-08-02,WTA500,Outdoor,Hard,1st Round,Konjuh A.,Bouzkova M.,116,52,2.0,1.0,Completed,1.77,2.15
39,San Jose,Mubadala Silicon Valley Classic,2021-08-03,WTA500,Outdoor,Hard,1st Round,Liu C.,Yastremska D.,108,46,2.0,1.0,Completed,2.8,1.49
39,San Jose,Mubadala Silicon Valley Classic,2021-08-03,WTA500,Outdoor,Hard,1st Round,Putintseva Y.,Vekic D.,35,53,2.0,0.0,Completed,2.47,1.6
39,San Jose,Mubadala Silicon Valley Classic,2021-08-03,WTA500,Outdoor,Hard,1st Round,Mladenovic K.,Han N.L.,60,270,2.0,0.0,Completed,1.44,3.0
39,San Jose,Mubadala Silicon Valley Classic,2021-08-03,WTA500,Outdoor,Hard,1st Round,Garcia C.,Bektas E.,68,352,2.0,0.0,Completed,1.23,4.61
39,San Jose,Mubadala Silicon Valley Classic,2021-08-03,WTA500,Outdoor,Hard,1st Round,Riske A.,Vandeweghe C.,37,162,2.0,0.0,Completed,1.85,2.05
39,San Jose,Mubadala Silicon Valley Classic,2021-08-03,WTA500,Outdoor,Hard,1st Round,Zhang S.,Raducànu E.,51,184,2.0,0.0,Completed,1.89,2.0
39,San Jose,Mubadala Silicon Valley Classic,2021-08-04,WTA500,Outdoor,Hard,1st Round,Tomljanovic A.,Anisimova A.,50,84,2.0,1.0,Completed,2.03,1.86
39,San Jose,Mubadala Silicon Valley Classic,2021-08-04,WTA500,Outdoor,Hard,1st Round,Stephens S.,Mcnally C.,67,134,2.0,0.0,Completed,1.56,2.59
39,San Jose,Mubadala Silicon Valley Classic,2021-08-04,WTA500,Outdoor,Hard,1st Round,Collins D.,Rogers S.,36,43,2.0,0.0,Completed,1.75,2.18
39,San Jose,Mubadala Silicon Valley Classic,2021-08-04,WTA500,Outdoor,Hard,2nd Round,Linette M.,Martic P.,45,33,2.0,0.0,Completed,1.8,2.13
39,San Jose,Mubadala Silicon Valley Classic,2021-08-04,WTA500,Outdoor,Hard,2nd Round,Kasatkina D.,Garcia C.,31,68,2.0,1.0,Completed,1.52,2.74
39,San Jose,Mubadala Silicon Valley Classic,2021-08-05,WTA500,Outdoor,Hard,2nd Round,Konjuh A.,Riske A.,116,37,2.0,0.0,Completed,1.44,3.01
39,San Jose,Mubadala Silicon Valley Classic,2021-08-05,WTA500,Outdoor,Hard,2nd Round,Zhang S.,Keys M.,51,26,2.0,0.0,Completed,2.78,1.51
39,San Jose,Mubadala Silicon Valley Classic,2021-08-05,WTA500,Outdoor,Hard,2nd Round,Putintseva Y.,Tomljanovic A.,35,50,2.0,1.0,Completed,1.88,2.02
39,San Jose,Mubadala Silicon Valley Classic,2021-08-05,WTA500,Outdoor,Hard,2nd Round,Mertens E.,Mladenovic K.,17,60,2.0,1.0,Completed,1.17,5.97
39,San Jose,Mubadala Silicon Valley Classic,2021-08-06,WTA500,Outdoor,Hard,Quarterfinals,Mertens E.,Putintseva Y.,17,35,2.0,0.0,Completed,1.46,2.96
39,San Jose,Mubadala Silicon Valley Classic,2021-08-06,WTA500,Outdoor,Hard,Quarterfinals,Kasatkina D.,Linette M.,31,45,2.0,1.0,Completed,1.81,2.13
39,San Jose,Mubadala Silicon Valley Classic,2021-08-06,WTA500,Outdoor,Hard,2nd Round,Rybakina E.,Liu C.,20,108,2.0,1.0,Completed,1.31,3.87
39,San Jose,Mubadala Silicon Valley Classic,2021-08-06,WTA500,Outdoor,Hard,2nd Round,Collins D.,Stephens S.,36,67,2.0,1.0,Completed,1.56,2.61
39,San Jose,Mubadala Silicon Valley Classic,2021-08-07,WTA500,Outdoor,Hard,Quarterfinals,Konjuh A.,Zhang S.,116,51,2.0,1.0,Completed,1.76,2.2
39,San Jose,Mubadala Silicon Valley Classic,2021-08-07,WTA500,Outdoor,Hard,Quarterfinals,Collins D.,Rybakina E.,36,20,2.0,0.0,Completed,2.21,1.75
39,San Jose,Mubadala Silicon Valley Classic,2021-08-07,WTA500,Outdoor,Hard,Semifinals,Kasatkina D.,Mertens E.,31,17,2.0,0.0,Completed,2.8,1.5
39,San Jose,Mubadala Silicon Valley Classic,2021-08-08,WTA500,Outdoor,Hard,Semifinals,Collins D.,Konjuh A.,36,116,2.0,0.0,Completed,1.51,2.78
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Potapova A.,Rogers S.,100,43,2.0,0.0,Completed,2.77,1.5
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Jabeur O.,Burel C.,22,101,2.0,0.0,Completed,1.29,3.98
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Dodin O.,Muchova K.,109,23,2.0,1.0,Completed,3.6,1.33
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Sakkari M.,Bouzkova M.,18,74,1.0,0.0,Retired,1.22,4.74
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Anisimova A.,Martincova T.,86,61,1.0,0.0,Retired,1.66,2.34
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Cirstea S.,Riske A.,40,37,2.0,0.0,Completed,1.64,2.38
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Siniakova K.,Ostapenko J.,55,32,2.0,0.0,Completed,2.26,1.7
39,San Jose,Mubadala Silicon Valley Classic,2021-08-09,WTA500,Outdoor,Hard,The Final,Collins D.,Kasatkina D.,36,31,2.0,1.0,Completed,1.62,2.45
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Podoroska N.,Linette M.,38,44,2.0,0.0,Completed,2.55,1.57
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Ferro F.,Tomljanovic A.,84,49,1.0,1.0,Retired,3.27,1.38
40,Montreal,Canadian Open,2021-08-09,WTA1000,Outdoor,Hard,1st Round,Badosa P.,Golubic V.,31,47,2.0,0.0,Completed,1.55,2.6
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,2nd Round,Kvitova P.,Ferro F.,12,84,2.0,0.0,Completed,1.34,3.57
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,2nd Round,Siniakova K.,Muguruza G.,55,9,2.0,1.0,Completed,3.48,1.36
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Kasatkina D.,Martic P.,27,34,2.0,0.0,Completed,1.58,2.53
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Vekic D.,Van Uytvanck A.,56,60,2.0,0.0,Completed,1.84,2.06
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Sorribes Tormo S.,Zhao C.,48,291,2.0,0.0,Completed,1.11,7.64
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Samsonova L.,Rybakina E.,52,19,2.0,1.0,Completed,3.62,1.33
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Pavlyuchenkova A.,Garcia C.,17,63,2.0,0.0,Completed,1.44,3.0
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Pegula J.,Kontaveit A.,30,29,2.0,1.0,Completed,1.75,2.19
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Gauff C.,Sevastova A.,24,64,2.0,0.0,Completed,1.62,2.43
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Konta J.,Zhang S.,41,51,0.0,1.0,Retired,1.71,2.24
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Stephens S.,Yastremska D.,62,50,2.0,1.0,Completed,1.62,2.43
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Marino R.,Keys M.,220,26,2.0,0.0,Completed,4.69,1.23
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Dart H.,Fernandez L.A.,172,70,2.0,0.0,Completed,3.53,1.34
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Giorgi C.,Mertens E.,71,16,2.0,0.0,Completed,2.45,1.61
40,Montreal,Canadian Open,2021-08-10,WTA1000,Outdoor,Hard,1st Round,Kudermetova V.,Putintseva Y.,33,36,2.0,1.0,Completed,1.77,2.16
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Sabalenka A.,Stephens S.,3,62,2.0,1.0,Completed,1.24,4.63
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Konta J.,Svitolina E.,41,5,2.0,1.0,Completed,3.28,1.39
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Giorgi C.,Podoroska N.,71,38,2.0,0.0,Completed,1.54,2.65
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Pliskova Ka.,Vekic D.,6,56,2.0,1.0,Completed,1.53,2.7
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Anisimova A.,Dodin O.,86,109,2.0,0.0,Completed,1.44,3.01
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Sorribes Tormo S.,Samsonova L.,48,52,2.0,0.0,Completed,1.83,2.1
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Marino R.,Badosa P.,220,31,2.0,1.0,Completed,4.92,1.22
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Azarenka V.,Cirstea S.,15,40,2.0,0.0,Completed,1.39,3.27
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Andreescu B.,Dart H.,8,172,2.0,1.0,Completed,1.3,3.93
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,1st Round,Collins D.,Teichmann J.,28,65,2.0,1.0,Completed,1.27,4.09
40,Montreal,Canadian Open,2021-08-11,WTA1000,Outdoor,Hard,2nd Round,Sakkari M.,Kudermetova V.,18,33,2.0,1.0,Completed,1.4,3.2
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,3rd Round,Giorgi C.,Kvitova P.,71,12,2.0,0.0,Completed,2.07,1.85
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,3rd Round,Pliskova Ka.,Anisimova A.,6,86,2.0,0.0,Completed,1.6,2.51
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,3rd Round,Azarenka V.,Sakkari M.,15,18,2.0,1.0,Completed,1.81,2.13
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,3rd Round,Sorribes Tormo S.,Siniakova K.,48,55,2.0,1.0,Completed,2.09,1.83
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,3rd Round,Gauff C.,Konta J.,24,41,,,Walkover,1.43,3.07
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,2nd Round,Jabeur O.,Kasatkina D.,22,27,2.0,1.0,Completed,1.61,2.47
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,2nd Round,Pegula J.,Pavlyuchenkova A.,30,17,2.0,1.0,Completed,2.05,1.86
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,2nd Round,Collins D.,Halep S.,28,13,2.0,1.0,Completed,1.8,2.13
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,2nd Round,Gauff C.,Potapova A.,24,100,0.0,0.0,Retired,1.26,4.39
40,Montreal,Canadian Open,2021-08-12,WTA1000,Outdoor,Hard,3rd Round,Sabalenka A.,Marino R.,3,220,2.0,0.0,Completed,1.15,6.55
40,Montreal,Canadian Open,2021-08-13,WTA1000,Outdoor,Hard,3rd Round,Jabeur O.,Andreescu B.,22,8,2.0,1.0,Completed,1.78,2.17
40,Montreal,Canadian Open,2021-08-13,WTA1000,Outdoor,Hard,3rd Round,Pegula J.,Collins D.,30,28,2.0,1.0,Completed,1.74,2.23
40,Montreal,Canadian Open,2021-08-13,WTA1000,Outdoor,Hard,Quarterfinals,Sabalenka A.,Azarenka V.,3,15,2.0,0.0,Completed,1.65,2.4
40,Montreal,Canadian Open,2021-08-13,WTA1000,Outdoor,Hard,Quarterfinals,Pliskova Ka.,Sorribes Tormo S.,6,48,2.0,0.0,Completed,1.42,3.14
40,Montreal,Canadian Open,2021-08-14,WTA1000,Outdoor,Hard,Quarterfinals,Giorgi C.,Gauff C.,71,24,2.0,0.0,Completed,2.32,1.68
40,Montreal,Canadian Open,2021-08-14,WTA1000,Outdoor,Hard,Quarterfinals,Pegula J.,Jabeur O.,30,22,2.0,1.0,Completed,2.21,1.75
40,Montreal,Canadian Open,2021-08-14,WTA1000,Outdoor,Hard,Semifinals,Pliskova Ka.,Sabalenka A.,6,3,2.0,0.0,Completed,2.9,1.47
40,Montreal,Canadian Open,2021-08-14,WTA1000,Outdoor,Hard,Semifinals,Giorgi C.,Pegula J.,71,30,2.0,1.0,Completed,1.81,2.12
40,Montreal,Canadian Open,2021-08-15,WTA1000,Outdoor,Hard,The Final,Giorgi C.,Pliskova Ka.,71,6,2.0,0.0,Completed,2.59,1.56
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-16,WTA1000,Outdoor,Hard,1st Round,Badosa P.,Martic P.,31,34,2.0,1.0,Completed,1.52,2.69
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-16,WTA1000,Outdoor,Hard,1st Round,Ostapenko J.,Zidansek T.,32,39,2.0,0.0,Completed,1.52,2.68
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-16,WTA1000,Outdoor,Hard,1st Round,Watson H.,Sasnovich A.,67,90,2.0,1.0,Completed,2.42,1.63
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-16,WTA1000,Outdoor,Hard,1st Round,Teichmann J.,Cirstea S.,65,40,2.0,0.0,Completed,2.42,1.63
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-16,WTA1000,Outdoor,Hard,1st Round,Krejcikova B.,Kasatkina D.,10,27,2.0,0.0,Completed,1.6,2.48
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-16,WTA1000,Outdoor,Hard,1st Round,Kvitova P.,Keys M.,12,26,2.0,0.0,Completed,1.76,2.17
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-17,WTA1000,Outdoor,Hard,1st Round,Gauff C.,Hsieh S.W.,24,73,2.0,0.0,Completed,1.32,3.71
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-17,WTA1000,Outdoor,Hard,1st Round,Rybakina E.,Stosur S.,19,186,2.0,0.0,Completed,1.09,8.88
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-17,WTA1000,Outdoor,Hard,1st Round,Halep S.,Linette M.,13,44,2.0,1.0,Completed,1.35,3.46
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-17,WTA1000,Outdoor,Hard,1st Round,Muchova K.,Konta J.,23,41,2.0,1.0,Completed,1.5,2.76
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-17,WTA1000,Outdoor,Hard,1st Round,Brady J.,Alexandrova E.,14,35,2.0,0.0,Completed,1.88,2.01
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-17,WTA1000,Outdoor,Hard,1st Round,Pera B.,Peterson R.,83,53,2.0,0.0,Completed,1.85,2.05
41,Cincinnati,Western & Southern Financial Group Women's Open,2021-08-17,WTA1000,Outdoor,Hard,1st Round,Riske A.,Fernandez L.A.,37,70,2.0,0.0,Completed,4.1,1.27
